x,y,z
169,1162,-296
49,1282,-261
164,1294,-164
242,1302,-119
229,1316,-148
179,1320,-205
169,1276,-234
276,1002,-239
278,861,-319
223,778,-453
155,741,-579
109,714,-661
79,678,-706
37,639,-731
-108,585,-731
-191,559,-720
-261,537,-715
-313,537,-711
-357,573,-704
-400,640,-706
-435,722,-724
-451,804,-739
-419,911,-627
-375,912,-501
-310,896,-383
-243,889,-310
-206,910,-291
-221,959,-305
-271,1029,-322
-333,1162,-253
-260,1146,-101
-90,1062,118
104,985,282
168,991,237
-9,1063,-25
-350,1102,-314
-593,935,-271
-322,864,-67
-18,866,43
109,900,40
39,910,-6
-93,879,-51
-150,837,-96
-15,897,-172
31,974,-170
10,982,-156
-56,886,-171
-119,742,-235
-135,640,-324
-86,620,-383
12,649,-386
180,721,-368
216,803,-406
263,952,-417
359,1135,-334
488,1295,-172
583,1394,-27
580,1437,1
474,1443,-85
262,1351,-250
276,1254,-242
336,1159,-242
374,1096,-296
367,1069,-383
344,1053,-458
338,1022,-506
350,963,-553
355,880,-621
283,668,-770
207,550,-820
105,450,-872
-17,395,-938
-144,396,-988
-251,435,-970
-328,488,-875
-385,538,-755
-495,642,-669
-522,708,-675
-502,782,-635
-440,850,-534
-369,884,-410
-313,867,-309
-267,823,-242
-173,848,-185
-156,946,-179
-156,1047,-127
-128,1097,-13
-41,1071,43
51,987,-125
-129,860,-871
-384,894,-928
-546,947,-694
-489,953,-416
-252,892,-302
-11,813,-355
77,775,-449
18,790,-494
-24,851,-430
94,866,-369
200,895,-313
220,965,-276
172,1066,-266
124,1150,-271
117,1155,-261
145,1070,-211
188,859,-87
185,849,-106
172,898,-179
160,965,-226
162,1022,-181
197,1059,-68
269,1062,9
344,1019,-31
250,903,-279
72,928,-296
-68,1010,-246
-80,1096,-214
18,1151,-230
123,1174,-253
146,1174,-255
75,1098,-344
132,1031,-464
247,951,-574
336,860,-653
334,768,-727
239,694,-816
96,645,-893
-141,537,-925
-206,477,-929
-252,461,-942
-299,511,-928
-356,599,-858
-416,679,-743
-466,725,-619
-493,747,-511
-483,773,-411
-363,859,-220
-292,887,-149
-239,900,-80
-195,926,24
-145,984,149
-96,1055,178
-85,1101,-21
-146,1109,-419
-355,1094,-781
-340,1066,-447
-207,988,-49
-44,880,89
30,806,-82
-17,812,-341
-111,876,-444
-145,931,-361
0,898,-206
44,862,-266
38,847,-333
27,844,-348
52,844,-320
105,854,-289
145,885,-277
109,961,-277
72,977,-292
65,1006,-331
97,1058,-380
154,1103,-399
209,1099,-364
241,1051,-288
238,987,-181
237,981,-173
249,956,-163
260,929,-138
263,947,-110
280,1026,-88
341,1116,-57
439,1143,-17
452,1015,-103
272,989,-255
52,1038,-383
-85,1133,-422
-79,1215,-388
33,1227,-333
164,1158,-284
240,1055,-249
245,974,-252
169,894,-458
141,827,-606
120,737,-723
91,657,-801
43,610,-859
-29,591,-898
-110,573,-894
-211,528,-772
-242,572,-725
-294,676,-702
-365,786,-662
-423,844,-573
-434,842,-450
-395,819,-334
-330,812,-257
-209,821,-241
-154,826,-289
-111,858,-343
-107,939,-359
-151,1055,-297
-203,1155,-149
-199,1185,31
-125,1151,116
-57,1091,-336
-183,1061,-625
-328,959,-678
-341,799,-510
-165,673,-312
94,651,-224
247,711,-223
194,787,-235
-141,878,-344
-143,919,-460
-11,970,-523
155,1030,-487
266,1088,-388
291,1126,-288
259,1128,-210
221,1104,-150
206,1087,-107
205,1105,-41
167,1093,24
113,1035,89
76,934,91
63,831,-8
34,829,-293
45,912,-309
106,965,-230
185,968,-136
224,964,-94
155,1053,-130
130,1094,-143
148,1094,-148
200,1067,-157
315,1087,-182
316,1162,-212
259,1235,-266
123,1212,-380
130,1137,-398
174,1083,-416
213,1056,-472
219,890,-641
215,716,-697
214,562,-756
199,491,-844
102,514,-979
33,486,-937
-44,434,-859
-139,414,-821
-371,539,-895
-472,623,-894
-534,700,-823
-540,786,-708
-418,937,-524
-338,918,-494
-273,826,-488
-228,732,-479
-221,827,-405
-255,999,-297
-268,1140,-99
-115,1087,236
-29,942,62
-30,824,-320
-118,785,-649
-270,823,-562
-238,803,-384
-152,766,-314
-24,831,-330
-53,926,-330
-114,990,-358
-127,992,-412
111,975,-414
246,1014,-370
307,1024,-357
306,964,-371
